"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Thu","Tue","Wed","year","temp","max","min","collisions"
"1598",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,76.9,86,70,645
"1599",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,82,88,70,647
"1600",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,82.5,88,75.9,703
"1601",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,70.3,73.9,66.9,562
"1602",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,71.7,78.1,66,580
"1603",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,75.5,82,66,599
"1604",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,72.1,82,64.9,610
"1605",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,73,82,64.9,681
"1606",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,80.3,88,69.1,651
"1607",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,85.5,93.9,73.9,715
"1608",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,86.5,93.9,79,685
"1609",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,84.2,91.9,79,736
"1610",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,74.9,90,69.1,623
"1611",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,80.7,90,68,533
"1612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018,83.8,91.9,75,786
"1613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2018,82,91.9,77,768
"1614",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,82.5,93,75,822
"1615",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,73.9,75.2,72,671
"1616",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,58.7,63,54,650
"1617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018,66.8,73.9,54,544
"1618",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2018,73.5,77,62.1,783
"1619",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,71.7,77,69.1,718
"1620",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,71.3,75.9,68,684
"1621",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,73.2,77,69.1,673
"1622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018,74.8,79,70,740
"1623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2018,73.8,81,69.1,519
"1624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,68.1,72,64.9,659
"1625",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,68.7,72,64.9,715
"1626",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2018,63,68,57,594
"1627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018,64.5,73.4,59,715
"1628",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2018,74.9,82,59,755
"1629",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2018,67.7,82,61,672
"1630",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2018,61.6,72,55.9,712
"1631",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018,68.5,75.9,54,583
"1632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018,71.9,77,63,613
"1633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,68.4,77,64,778
"1634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018,67.7,75.9,61,717
"1635",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2018,66.4,75.9,60.1,796
"1636",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018,68.2,79,64,501
"1637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018,69.8,77,64,628
"1638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,73.3,80.1,66,708
"1639",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018,73.1,75.9,69.8,741
"1640",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2018,62.3,70,55,830
"1641",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018,58.8,66,46.9,692
"1642",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018,54.7,68,46.9,688
"1643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,53.1,61,46.9,699
"1644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018,46.7,61,42.1,735
"1645",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2018,49.2,60.1,42.1,787
"1646",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018,44.2,51.1,39,650
"1647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018,54,63,39,681
"1648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,50,63,46,719
"1649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2018,45.5,50,41,763
"1650",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2018,43.7,51.1,37.9,747
"1651",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2018,51.4,55.9,45,696
"1652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2018,48.3,55.9,42.1,721
"1653",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,53.1,64,42.1,646
"1654",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,62.2,70,44.1,696
"1655",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,67.7,72,57,746
"1656",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,50.2,55,43,759
"1657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,52.7,59,48,679
"1658",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,57,62.1,48.9,696
"1659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,52,62.1,45,631
"1660",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,46.8,55.9,41,866
"1661",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,42.8,48.9,33.1,497
"1662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,46.6,50,37,754
"1663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,38.7,50,35.1,688
"1664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,31.9,43,28,1065
"1665",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,38.9,44.1,28.9,720
"1666",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,45.5,50,41,697
"1667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,45.4,48,41,695
"1668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,40.1,44.1,35.1,732
"1669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,25.2,36,19,412
"1670",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,22.3,32,15.1,476
"1671",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2018,50,55,45,743
"1672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2018,43.3,53.1,41,609
"1673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,38.6,45,36,573
"1674",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2018,41.8,46,36,646
"1675",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,39.9,46,37.9,743
"1676",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,53.5,55.9,42.1,697
"1677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,40.7,55,36,684
"1678",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.5,46,28,652
"1679",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,34.5,39.9,28,681
"1680",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,36.5,39.9,30,705
"1681",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,33.4,39,28,651
"1682",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,34.2,41,28.9,707
"1683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.1,41,28.9,631
"1684",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,35.9,41,33.1,686
"1685",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.4,50,33.1,841
"1686",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,40.4,46,35.1,689
"1687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,35.5,46,30.9,731
"1688",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,32.1,42.1,26.1,749
"1689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,41.8,46.9,26.1,806
"1690",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,54.7,61,37,782
"1691",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,39.5,43,36,580
"1692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,36.8,43,33.1,328
"1693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,36.8,43,32,514
"1694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,40.3,44.1,32,582
"1695",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,48.8,60.8,39.2,681
"1696",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,41,45,33.1,622
"1697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,50.5,57.9,36,429
"1698",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,38,57.9,35.1,502
"1699",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,41.1,44.1,35.1,504
"1700",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,39.7,46,35.1,598
"1701",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,29.5,48.9,25,583
"1702",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,38.9,45,25,571
"1703",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,42.7,45,34,514
"1704",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,33,45,30,580
"1705",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,26.7,34,21,644
"1706",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,26.7,33.1,21.9,703
"1707",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,29.3,36,21.9,618
"1708",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,34,39,25,579
"1709",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,30.1,39,24.1,586
"1710",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,33.4,39,24.1,596
"1711",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,10.7,16,3.9,412
"1712",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,18.9,30,3.9,627
"1713",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,35.5,46,28.9,553
"1714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,52.3,59,30.9,592
"1715",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,36,39.9,34,666
"1716",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019,31.4,45,24.8,565
"1717",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019,32.7,43,25,681
"1718",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019,28.6,43,10.9,630
"1719",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2019,8.4,15.1,1.9,601
"1720",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,14.9,21,1.9,651
"1721",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,48.3,61,33.1,651
"1722",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,53.4,64.9,41,570
"1723",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,43.1,64.9,35.1,615
"1724",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,41.4,46,35.1,588
"1725",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,45,55,39,661
"1726",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,33.9,37.9,23,568
"1727",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,30.8,37.9,26.1,687
"1728",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,36.5,41,26.1,639
"1729",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,37.3,46,33.1,664
"1730",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,48.4,59,33.1,616
"1731",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,35.6,42.1,33.1,406
"1732",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,28.2,42.1,23,527
"1733",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,28.7,36,23,615
"1734",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,37.9,52,26.1,597
"1735",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,42.3,52,33.1,546
"1736",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,40.8,46.9,36,700
"1737",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,30.1,43,26.1,670
"1738",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,26.3,36,23,529
"1739",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,31,37,23,699
"1740",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,30.2,34,16,711
"1741",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,34.6,42.1,33.1,503
"1742",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,27.2,37.9,19.9,639
"1743",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,23.3,32,19,589
"1744",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,24.1,32,18,556
"1745",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,30.5,39,18,652
"1746",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,45.7,53.1,35.1,645
"1747",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,40.1,53.1,34,586
"1748",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,38.6,46.9,33.1,562
"1749",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,47.3,57,32,611
"1750",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,58.2,75,42.1,673
"1751",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,38.3,46,32,575
"1752",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,41.6,51.1,32,566
"1753",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,44.3,53.1,35.1,584
"1754",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,43.9,53.1,37,624
"1755",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,43.7,48.9,39.2,718
"1756",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2019,52.5,60.1,37.9,526
"1757",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019,42.1,55.9,33.1,610
"1758",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2019,39.7,48.9,33.1,562
"1759",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2019,42.4,53.1,34,644
"1760",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,52.8,59,37,563
"1761",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,40,45,33.1,602
"1762",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,43.7,52,33.1,553
"1763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,51.6,66.9,39,613
"1764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,52.3,66.9,41,660
"1765",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,42,60.1,37.9,701
"1766",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,63.6,79,51.1,594
"1767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,49,63,46,537
"1768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,51.8,60.1,46,633
"1769",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,46,60.1,39.9,537
"1770",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,52.9,68,39.9,688
"1771",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,57.6,64.9,48.9,657
"1772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,52.4,66,44.1,638
"1773",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,54.6,66,44.1,620
"1774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,55,63,48,540
"1775",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,66,80.1,51.1,551
"1776",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,57.1,66,52,522
"1777",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,63.3,77,55.9,592
"1778",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,65,77,55.9,515
"1779",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,56.3,69.1,48,518
"1780",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,53.5,66,48,500
"1781",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,49.5,60.1,41,565
"1782",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,52.4,60.1,41,587
"1783",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,53.7,60.1,48,599
"1784",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,58,78.1,50,668
"1785",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,52.9,55.9,50,651
"1786",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,57.7,73.9,51.1,630
"1787",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,60.1,73.9,51.1,647
"1788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,61,71.1,52,649
"1789",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,55.9,71.1,53.1,593
"1790",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,61.8,73,53.1,660
"1791",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,45.1,59,42.1,613
"1792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,46.7,52,42.1,621
"1793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,53.5,69.1,44.1,691
"1794",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,62.8,73,44.1,642
"1795",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,67.8,75.9,52,726
"1796",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,74.9,84.9,60.1,689
"1797",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,66.1,84.9,55.9,745
"1798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,64.4,73.9,54,693
"1799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,64.2,73.9,54,722
"1800",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,68.8,73,55,728
"1801",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2019,72.3,86,59,442
"1802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019,67.2,80.1,62.1,654
"1803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,65.6,71.1,57,601
"1804",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,60,70,55.9,625
"1805",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,69.1,80.1,57,765
"1806",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,64.4,81,57.9,659
"1807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,62.4,70,54,615
"1808",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,70.7,81,54,655
"1809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,75.5,82.9,64,744
"1810",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,72.8,82.9,66,734
"1811",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,63.4,78.1,60.1,613
"1812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,69.9,77,60.1,682
"1813",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,67.1,77,59,686
"1814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,62.4,73.9,55,634
"1815",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,63.8,73,55,749
"1816",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,72.9,80.1,64.9,552
"1817",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,70.8,75.9,69.1,721
"1818",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,68,73,66,591
"1819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,69.2,77,64.4,697
"1820",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,70.9,78.1,64.9,771
"1821",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2019,76.1,84,64,731
"1822",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2019,76.1,84,66.9,662
"1823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019,78.6,87.1,72,803
"1824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019,81.3,89.1,71.1,734
"1825",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,81.2,89.1,71.1,753
"1826",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,74.3,84.9,64.9,693
"1827",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,78.4,84.9,64.9,591
"1828",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,79.6,87.1,71.1,654
"1829",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,81,90,73.9,394
"1830",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,77.5,90,72,542
"1831",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,72.6,86,68,592
"1832",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,77.7,87.1,68,661
"1833",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,80.7,88,69.1,553
"1834",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,78.5,86,73.4,658
"1835",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,77,86,71.6,747
"1836",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,78.2,89.1,68,637
"1837",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,81.5,91,68,658
"1838",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,85.3,93,72,630
"1839",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,75.1,93,72,620
"1840",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,78.8,91,71.1,666
"1841",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,81.7,95,72,640
"1842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,71.3,73.9,66.9,553
"1843",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,73.5,82,66.2,626
"1844",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2019,76.4,84,66.9,605
"1845",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,77.6,88,69.1,650
"1846",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2019,81.2,90,71.1,649
"1847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,84.2,91.9,73,638
"1848",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019,78.9,84.9,69.8,604
"1849",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,76.9,87.1,70,618
"1850",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,78.2,87.1,70,610
"1851",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,76.3,87.1,69.1,616
"1852",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,74.6,82,70,551
"1853",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,75.7,84,69.1,608
"1854",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,74.1,84,66.9,646
"1855",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,72.8,84,66.9,645
"1856",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,76,84.9,63,586
"1857",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,75.8,84.9,68,469
"1858",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,76.6,84,71.1,537
"1859",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,75.6,84.9,70,560
"1860",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,73.5,84.9,68,523
"1861",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,78.5,90,70,563
